time,low_ax,low_ay,low_az,high_ax,high_ay,high_az,pitch,roll,yaw,Gx,Gy,Gz,imu_vibration,velX,velY,velZ,posX,posY,posZ,yaw_deg,pitch_deg,roll_deg,Ax_filt,Ay_filt,Az_filt
0.021276529338327,0.26108,-1.060024,-0.982344,0.03904,0.03904,0.03904,-3.123807,14.624637,-1.523509,0.49,0.21,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24264395270766684,0.4532308486454556,-0.648799840308985,0.2606058688273428,-1.0599817195483903,-0.9819229205543611
0.0225280898876404,0.26352,-1.060024,-0.981368,0.046848,0.046848,0.046848,-3.123499,14.610396,-1.52658,-0.7,0.35,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2567562557871617,0.48042506149628866,-0.681190462016058,0.2604779563865844,-1.0599708740720217,-0.9819817523675065
0.0237796504369538,0.262056,-1.060024,-0.981856,0.03904,0.03904,0.03904,-3.123525,14.596082,-1.527047,-0.63,0.49,-0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27086985570132255,0.5076391148740618,-0.7127028949723401,0.2603493699700422,-1.0599597114030725,-0.9820406627198047
0.0250312109862671,0.259616,-1.060024,-0.98332,0.031232,0.031232,0.031232,-3.131217,14.653747,-1.533255,0.42,0.21,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2849888702991489,0.5348637858939531,-0.743283398969645,0.260220277153236,-1.0599482454082643,-0.9820995965675531
0.0262827715355805,0.257176,-1.060024,-0.983808,0.023424,0.023424,0.023424,-3.130645,14.661357,-1.537675,1.33,0.14,-0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2991176679050483,0.5620891660486497,-0.7728744571090979,0.2600908539247732,-1.0599364914587974,-0.9821584972767948
0.0275343320848938,0.257664,-1.060024,-0.983808,0.046848,0.046848,0.046848,-3.136728,14.704637,-1.543262,1.82,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31326087427981275,0.5893046421677404,-0.8014146746705911,0.25996128484455466,-1.0599244664747394,-0.9822173065772879
0.0287858926342072,0.259616,-1.060024,-0.982832,0.023424,0.023424,0.023424,-3.140738,14.747954,-1.551231,1.47,0.14,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3274233792282849,0.6164988780562851,-0.8288386844978944,0.25983176320634505,-1.0599121889685807,-0.9822759645073572
0.0300374531835206,0.260104,-1.060024,-0.982344,0.015616,0.015616,0.015616,-3.14547,14.762498,-1.554921,1.4,0.14,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3416103427409419,0.6436597969797926,-0.855077060035315,0.2597024912156629,-1.05989967908783,-0.9823344093455956
0.0312890137328339,0.259616,-1.060024,-0.982832,0.031232,0.031232,0.031232,-3.154036,14.849044,-1.566536,1.75,0.0,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3558272005248666,0.6707745652049769,-0.880056237441513,0.25957368018349386,-1.0598869586565147,-0.9823925775301391
0.0325405742821473,0.259128,-1.060024,-0.982832,0.03904,0.03904,0.03904,-3.168801,15.021903,-1.580671,2.03,0.14,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37007966877448906,0.6978295768151663,-0.9036984482947309,0.2594455507287241,-1.0598740512154559,-0.9824504035695057
0.0337921348314606,0.260592,-1.060024,-0.982832,0.023424,0.023424,0.023424,-3.172538,15.058334,-1.590937,1.96,0.14,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3843737480380175,0.724810440019962,-0.9259216644408396,0.259318332982613,-1.0598609820611753,-0.9825078199484765
0.035043695380774,0.263032,-1.060512,-0.981856,0.023424,0.023424,0.023424,-3.172053,15.072763,-1.59395,1.26,0.35,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39871572603921523,0.7517019651764923,-0.9466395566132743,0.2591922667915528,-1.0598477782832185,-0.9825647570304104
0.0362952559300873,0.264496,-1.060512,-0.98088,0.031232,0.031232,0.031232,-3.181089,15.130628,-1.603058,0.42,0.28,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.413112179313327,0.7784881547152996,-0.9657614684887732,0.2590676019122836,-1.0598344687992454,-0.9826211429572133
0.0375468164794007,0.264984,-1.060512,-0.98088,0.03904,0.03904,0.03904,-3.189632,15.26028,-1.612504,-0.28,0.35,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42756997351613124,0.8051521951134463,-0.9831924076877644,0.2589445981869685,-1.0598210843864937,-0.9826769035506795
0.0387983770287141,0.264496,-1.060512,-0.98088,0.031232,0.031232,0.031232,-3.190937,15.303427,-1.613976,-0.7,0.42,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4420962622772535,0.8316764510028807,-0.9988330548409988,0.25882352568103356,-1.0598076577077993,-0.9827319622215986
0.0400499375780274,0.26352,-1.060512,-0.981856,0.046848,0.046848,0.046848,-3.197213,15.346768,-1.617893,-0.35,0.35,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4566984844960871,0.8580424614598502,-1.0125797913344627,0.2587046647691171,-1.0597942233307724,-0.9827862398929309
0.0413014981273408,0.262056,-1.060512,-0.982344,0.031232,0.031232,0.031232,-3.196864,15.346842,-1.620496,-0.14,0.35,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4713843600068566,0.8842309384914652,-1.024324745898506,0.2585883061620974,-1.0597808177394838,-0.9828396549400845
0.0425530586766541,0.261568,-1.060512,-0.982344,0.046848,0.046848,0.046848,-3.188677,15.27482,-1.61899,0.14,0.21,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48616188355348855,0.910221767720829,-1.033955859968957,0.25847475087646565,-1.0597674793384286,-0.9828921231470584
0.0438046192259675,0.26108,-1.060512,-0.982832,0.03904,0.03904,0.03904,-3.145298,15.158639,-1.605294,0.49,0.21,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.501039317013389,0.935994011281483,-1.0413569717383542,0.25836431015293493,-1.0597542484486213,-0.9829435576745328
0.0450561797752809,0.260592,-1.060512,-0.982832,0.03904,0.03904,0.03904,-3.140842,15.072388,-1.603025,0.98,0.21,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5160251797964884,0.9615259129638486,-1.0464079189543076,0.2582573053327926,-1.059741167295676,-0.9829938690358083
0.0463077403245942,0.260104,-1.060024,-0.98332,0.031232,0.031232,0.031232,-3.143824,15.086905,-1.606498,1.26,0.28,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5311282373285385,0.986794905695015,-1.0489846607319255,0.2581540676991137,-1.0597282799898073,-0.9830429650775776
0.0475593008739076,0.266448,-1.060512,-0.98088,0.031232,0.031232,0.031232,-3.14348,15.086977,-1.609101,-0.7,0.35,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5463574875157857,1.011777621453507,-1.0489594188680804,0.2580549382868924,-1.0597156324980292,-0.983090750963664
0.0488108614232209,0.267912,-1.060512,-0.979904,0.031232,0.031232,0.031232,-3.138628,15.036468,-1.607996,-2.87,0.56,-0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5617221450921247,1.0364499037120096,-1.0462008392092372,0.25796026765908353,-1.0597032726091562,-0.9831371291623653
0.0500624219725343,0.26596,-1.060512,-0.980392,0.031232,0.031232,0.031232,-3.138514,15.036493,-1.608864,-2.87,0.63,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5772316237786288,1.0607868224539623,-1.040574173265868,0.25787041563346363,-1.0596912498918885,-0.9831819994429528
0.0513139825218476,0.26108,-1.060024,-0.982344,0.031232,0.031232,0.031232,-3.139648,15.050993,-1.612973,-1.47,0.42,-0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5928955162373981,1.0847626917366078,-1.0319414794669932,0.25778575093841416,-1.0596796156455055,-0.9832252588905452
0.052565543071161,0.2562,-1.059536,-0.983808,0.023424,0.023424,0.023424,-3.1413,15.036727,-1.614534,0.77,0.14,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6087235718531022,1.1083510897040598,-1.0201618426826802,0.2577066507867278,-1.0596684228428668,-0.9832668019454635
0.0538171036204744,0.25864,-1.059536,-0.982832,0.062464,0.062464,0.062464,-3.140958,15.036801,-1.617139,0.56,0.21,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6247256723950605,1.1315248809497191,-1.0050916104917114,0.2576335003800811,-1.059657726066925,-0.9833065204644654
0.0550686641697877,0.260104,-1.060024,-0.982344,0.023424,0.023424,0.023424,-3.142205,15.051277,-1.62038,0.0,0.28,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6409118055955699,1.1542562411965007,-0.9865846451901087,0.25756669237217195,-1.0596475814433852,-0.9833443037951394
0.0563202247191011,0.261568,-1.060024,-0.981368,0.031232,0.031232,0.031232,-3.143598,15.051394,-1.623216,-0.63,0.42,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6572920366570363,1.1765166843462542,-0.9644925911967192,0.2575066263126454,-1.059638046571808,-0.9833800388567195
0.0575717852684144,0.262544,-1.060024,-0.981368,0.007808,0.007808,0.007808,-3.14337,15.051444,-1.624952,-1.19,0.49,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6738764776987731,1.1982770919763062,-0.9386651577849862,0.2574537080751056,-1.0596291804555467,-0.9834136102275102
0.0588233458177278,0.260592,-1.060024,-0.982344,0.023424,0.023424,0.023424,-3.142913,15.051541,-1.628424,-0.7,0.35,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6906752551696858,1.219507745325113,-0.9089504168883207,0.2574083492586202,-1.0596210434293174,-0.9834449002440111
0.0600749063670412,0.259616,-1.060024,-0.982832,0.03904,0.03904,0.03904,-3.144273,15.065995,-1.630798,-0.14,0.35,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7076984752714957,1.2401783597554186,-0.8751951153823947,0.2573709665512799,-1.059613697083128,-0.9834737891163988
0.0613264669163545,0.25864,-1.060024,-0.98332,0.046848,0.046848,0.046848,-3.145657,15.059114,-1.634143,0.21,0.21,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7249561874534026,1.2602581216610005,-0.8372450010461396,0.25734198105239214,-1.0596072041819686,-0.9835001550608146
0.0625780274656679,0.258152,-1.059536,-0.98332,0.046848,0.046848,0.046848,-3.145543,15.059138,-1.635011,0.7,0.21,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7424583460462835,1.2797157278035565,-0.7949451614602809,0.25732181755883593,-1.0596016285811742,-0.9835238744447875
0.0638295880149812,0.259128,-1.059536,-0.98332,0.023424,0.023424,0.023424,-3.143613,15.044815,-1.636975,0.7,0.28,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7602147700981674,1.298519427111871,-0.748140375337961,0.25731090382511723,-1.0595970351378823,-0.9835448219408454
0.0650811485642946,0.259128,-1.059536,-0.982832,0.054656,0.054656,0.054656,-3.144857,15.059285,-1.640217,0.7,0.21,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7782351014605972,1.3166370650159107,-0.6966754760450979,0.2573096698047533,-1.0595934896197672,-0.983562870684752
0.0663327091136079,0.259616,-1.060024,-0.982832,0.023424,0.023424,0.023424,-3.14425,15.073739,-1.644095,0.84,0.28,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7965287611709474,1.3340361304089232,-0.64039572725448,0.2573185468756932,-1.0595910586125783,-0.9835778924372109
0.0675842696629213,0.261568,-1.060512,-0.981856,0.046848,0.046848,0.046848,-3.143907,15.073811,-1.646698,0.14,0.21,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8151049041862201,1.350683805333451,-0.5791472107526222,0.25733796704790357,-1.0595898094271035,-0.9835897577500999
0.0688358302122347,0.262544,-1.060024,-0.981368,0.046848,0.046848,0.046848,-3.145299,15.07393,-1.649532,-0.35,0.42,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8339723725459799,1.3665470174820222,-0.5127772263751498,0.25736836214784276,-1.0595898100043473,-0.9835983361401084
0.070087390761548,0.263032,-1.060024,-0.98088,0.015616,0.015616,0.015616,-3.145035,15.08831,-1.650807,-0.98,0.42,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8531396470703375,1.3815924955899852,-0.44113470385999526,0.2574101629712313,-1.0595911288165578,-0.9836034962742873
0.0713389513108614,0.262056,-1.060512,-0.981368,0.046848,0.046848,0.046848,-3.143141,15.059655,-1.653231,-1.12,0.42,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8726147977325792,1.3957868277642338,-0.3640706260668549,0.2574637983933838,-1.0595938347623333,-0.9836051061731585
0.0725905118601747,0.260104,-1.060024,-0.982344,0.03904,0.03904,0.03904,-3.144647,15.059748,-1.655198,-0.63,0.35,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8924054328841353,1.4090965227440995,-0.2814384625934886,0.2575296944286619,-1.0595979970553082,-0.9836030334363238
0.0738420724094881,0.259128,-1.060024,-0.982832,0.023424,0.023424,0.023424,-3.14566,15.074271,-1.660176,-0.07,0.42,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9125186475463407,1.4214880740537772,-0.19309461248092935,0.2576082732379225,-1.0596036851063493,-0.9835971454922185
