time,Ax_filt,Ay_filt,Az_filt
0.0,0.026263629956803404,-0.0727192897247413,-0.3839927859656478
0.0012515605493133583,0.02770440593353584,-0.07260155545659537,-0.38392553285736886
0.0025031210986267167,0.029122805639293054,-0.07248279601633233,-0.38385012679875735
0.003754681647940075,0.030516767740964703,-0.0723631135356229,-0.38376630893708696
0.005006242197253433,0.03188429042301297,-0.07224261158092608,-0.38367382532240496
0.006257802746566792,0.033223440512379736,-0.07212139486132224,-0.3835724276828685
0.00750936329588015,0.034532361895580024,-0.07199956896381696,-0.3834618742360394
0.00876092384519351,0.03580928314582313,-0.07187724011111687,-0.38334193053236204
0.010012484394506867,0.03705252432692862,-0.07175451493896172,-0.3832123703294604
0.011264044943820224,0.03826050297767247,-0.07163150029401795,-0.3830729765003869
0.012515605493133583,0.03943173931495746,-0.07150830305550811,-0.3829235419816954
0.013767166042446943,0.04056486072141924,-0.07138502998341083,-0.38276387076710505
0.0150187265917603,0.04165860559640292,-0.07126178759464245,-0.3825937789506589
0.016270287141073658,0.04271182664742208,-0.07113868206720783,-0.3824130958214988
0.01752184769038702,0.04372349368592161,-0.07101581917088635,-0.3822216650114305
0.018773408239700376,0.044692695969502934,-0.07089330422143097,-0.3820193456952519
0.020024968789013733,0.045618644106412615,-0.07077124205392221,-0.38180601384119367
0.02127652933832709,0.04650067151899999,-0.07064973701050374,-0.38158156350427247
0.02252808988764045,0.04733823546238459,-0.07052889293798076,-0.38134590814905434
0.02377965043695381,0.048130917606222026,-0.07040881319068368,-0.38109898198318676
0.025031210986267167,0.048878424192410154,-0.07028960063333718,-0.3808407412828537
0.026282771535580524,0.049580585772815114,-0.07017135763826374,-0.3805711656954498
0.027534332084893885,0.05023735651982227,-0.0700541860718443,-0.3802902595094921
0.028785892634207243,0.05084881310185584,-0.06993818726667327,-0.37999805288484384
0.0300374531835206,0.05141515312721777,-0.06982346197752687,-0.37969460303786984
0.03128901373283396,0.05193669317088634,-0.06971011032019586,-0.37937999537744044
0.032540574282147315,0.052413866398586605,-0.06959823169216221,-0.37905434458866605
0.03379213483146067,0.052847219795012654,-0.06948792467361233,-0.37871779566019925
0.03504369538077404,0.053237411001839416,-0.06937928690712676,-0.37837052485006817
0.036295255930087394,0.05358520477828297,-0.06927241495473732,-0.3780127405869745
0.03754681647940075,0.053891469106771006,-0.06916740413105929,-0.3776446843029494
0.03879837702871411,0.05415717097860223,-0.06906434831047273,-0.3772666311852029
0.04004993757802747,0.05438337190721742,-0.06896333970601178,-0.3768788908281161
0.041301498127340824,0.05457122321750407,-0.06886446861822619,-0.3764818077673823
0.04255305867665418,0.054721961140889716,-0.06876782315238467,-0.3760757618827952
0.04380461922596754,0.054836901720635635,-0.06867348890165927,-0.3756611686587461
0.0450561797752809,0.05491743551903508,-0.06858154859403766,-0.37523847929356785
0.04630774032459426,0.054965022117897555,-0.06849208170190421,-0.37480818065285826
0.04755930087390762,0.05498118440272349,-0.0684051640140924,-0.37437079506717463
0.048810861423220976,0.05496750262160025,-0.06832086717090585,-0.37392687997933205
0.050062421972534334,0.05492560822503804,-0.06823925816438813,-0.3734770274499688
0.05131398252184769,0.0548571775192862,-0.06816039880848938,-0.37302186353205136
0.05256554307116105,0.054763925183901434,-0.0680843451850612,-0.37256204752575967
0.053817103620474406,0.054647597704615525,-0.06801114707138907,-0.37209827112453964
0.05506866416978777,0.054509966762479316,-0.06794084735425003,-0.3716312574613002
0.05632022471910113,0.05435282260928784,-0.06787348143501207,-0.3711617600618394
0.057571785268414485,0.054177967450595874,-0.0678090766298213,-0.3706905617117062
0.05882334581772784,0.05398720885271879,-0.06774765156811947,-0.3702184732424192
0.0600749063670412,0.05378235318705732,-0.06768921559192943,-0.36974633224184805
0.06132646691635456,0.05356519911853779,-0.06763376815796163,-0.36927500169137406
0.06257802746566792,0.053337531137846964,-0.0675812982445431,-0.3688053685305953
0.06382958801498127,0.053101113141917664,-0.06753178376548695,-0.36833834214975786
0.06508114856429463,0.05285768208654748,-0.06748519099338711,-0.36787485280935034
0.06633270911360799,0.05260894175280608,-0.06744147399527418,-0.3674158499836437
0.06758426966292135,0.05235655667046232,-0.0674005740835999,-0.36696230062097396
0.0688358302122347,0.05210214623247386,-0.06736241928504844,-0.3665151873103445
0.07008739076154807,0.051847279024742676,-0.06732692382886832,-0.3660755063429704
0.07133895131086143,0.05159346738317897,-0.06729398765519537,-0.36564426565870256
0.07259051186017479,0.05134216217563155,-0.06726349594278054,-0.36522248267009616
0.07384207240948815,0.051094747802224935,-0.06723531865606712,-0.3648111819614024
0.0750936329588015,0.05085253742336996,-0.0672093101140972,-0.3644113928662062
0.07634519350811486,0.05061676845199279,-0.06718530858701467,-0.3640241469338907
0.07759675405742822,0.05038859836821988,-0.06716313592846446,-0.36365047529931965
0.07884831460674158,0.05016910091740419,-0.06714259725313115,-0.363291405972346
0.08009987515605493,0.04995926273355613,-0.06712348066784624,-0.36294796106447497
0.08135143570536829,0.04975998040307379,-0.06710555706278999,-0.36262115396874145
0.08260299625468165,0.04957205796779537,-0.06708857996782777,-0.3623119865079308
0.083854556803995,0.04939620487026344,-0.06707228547945333,-0.36202144607012504
0.08510611735330836,0.04923303436008832,-0.06705639226616576,-0.3617505027590954
0.08635767790262172,0.049083062391205044,-0.06704060166237337,-0.3615001065948638
0.08760923845193508,0.04894670703100553,-0.0670245978610094,-0.36127118480196563
0.08886079900124844,0.04882428837997932,-0.06700804821312552,-0.36106463921881427
0.0901123595505618,0.04871602898927151,-0.0669906036407242,-0.36088134385368453
0.09136392009987516,0.04862205477558521,-0.06697189916816879,-0.36072214260562613
0.09261548064918852,0.04854239645332074,-0.06695155457725328,-0.36058784716543907
0.09386704119850188,0.04847699151227417,-0.06692917519058621,-0.36047923511159297
0.09511860174781524,0.04842568676084699,-0.06690435278700901,-0.36039704821498425
0.0963701622971286,0.04838824143882496,-0.06687666665133055,-0.36034199096293423
0.09762172284644195,0.04836433089073226,-0.06684568475854699,-0.3603147293065951
0.09887328339575531,0.048353550786490465,-0.06681096509009812,-0.3603158896263535
0.10012484394506867,0.04835542188478937,-0.0667720570775896,-0.3603460578979154
0.10137640449438202,0.04836939535344955,-0.06672850316837178,-0.36040577903135956
0.10262796504369538,0.048394858671314246,-0.06667984050673914,-0.36049555635099445
0.10387952559300874,0.04843114211987885,-0.06662560272371605,-0.3606158511868459
0.1051310861423221,0.04847752584140006,-0.0665653218280097,-0.3607670825562814
0.10638264669163545,0.04853324741911979,-0.06649853019140672,-0.3609496269223817
0.10763420724094881,0.04859750992691436,-0.06642476262291604,-0.3611638180211862
0.10888576779026217,0.04866949038692893,-0.06634355852589395,-0.3614099467515323
0.11013732833957554,0.04874834856249058,-0.0662544641311462,-0.36168826112013036
