time,velX,velY,velZ,posX,posY,posZ,yaw_deg,pitch_deg,roll_deg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.004019704433497536,-0.0007606955350670252,0.0026282933443978304,-0.035809157473052,-1.528885607425351e-06,5.282481204504013e-06,-7.197111452711928e-05,-1.1658457452548971,-0.8693683978541007,-2.436772381728299
0.008039408866995073,-0.0014306748344570267,0.00541228892658103,-0.07179579305603587,-5.933216202330834e-06,2.144286330578172e-05,-0.0002882411628811481,-2.3707564458522317,-1.3614079826371732,-4.612734904511611
0.01205911330049261,-0.001980881709130273,0.008325547558333025,-0.10794540113177109,-1.2789940684023534e-05,4.9053884418318345e-05,-0.0006494944004605828,-3.615684775792049,-1.4561238468165634,-6.544440444616027
0.016078817733990145,-0.0023889294211404772,0.011344931445419823,-0.14424133319488885,-2.157261527097164e-05,8.85886402485211e-05,-0.0011563524674816528,-4.88042646906516,-1.176864649165721,-8.247259430673132
0.02009852216748768,-0.002643437444359287,0.014450865259249275,-0.1806674868281255,-3.1686928971089386e-05,0.00014043437943820085,-0.0018093711796461345,-6.101019431441708,-0.6025859662376969,-9.744180329614302
0.02411822660098522,-0.002748466370963534,0.01762950704069431,-0.21721221882306824,-4.252385880681211e-05,0.0002049111868193683,-0.0026090505880485343,-7.157860517021728,0.1333722166266171,-11.10132588829774
0.028137931034482755,-0.0027274551470323418,0.020876281850048275,-0.253872929157553,-5.352965180849839e-05,0.0002823021319790874,-0.003555862116994807,-7.864982471447814,0.860884927597775,-12.456342209133373
0.03215763546798029,-0.0026259353880623117,0.02419833176626828,-0.2906596035659038,-6.428917564258025e-05,0.0003728954440749354,-0.0046502920349808675,-7.97024752458465,1.398907104226999,-14.00822653941649
0.036177339901477826,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,-7.191745871269471,1.5762558452215207,-15.962548118535302
0.04019704433497536,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,-5.299345192735556,1.2412607428689963,-18.45001042165567
0.0442167487684729,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,-2.2157910842433663,0.2722723471673117,-21.451696153585065
0.04823645320197044,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,1.9125360964543276,-1.3884025162231661,-24.772677221151817
0.052256157635467974,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,6.7220500645400625,-3.677205583208571,-28.09485314276087
0.05627586206896551,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,11.722558275688101,-6.374396562492585,-31.09693806412066
0.060295566502463045,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,16.42232262712606,-9.14310159819426,-33.578496687114864
0.06431527093596058,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,20.421918182112968,-11.632102149827807,-35.52109500046621
0.06833497536945812,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,23.450461952645007,-13.57516426212299,-37.06991108733318
0.07235467980295565,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,25.35893252839059,-14.833572926410705,-38.46412299570936
0.0763743842364532,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,26.09674853358971,-15.379627753219136,-39.95105674398594
0.08039408866995072,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,25.690848202724737,-15.250155998660553,-41.71053438331546
0.08441379310344826,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,24.234162159446836,-14.502241175139757,-43.80940332103203
0.0884334975369458,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,21.88079479703704,-13.192428709559259,-46.19491188826766
0.09245320197044334,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,18.84120206673634,-11.383799370324565,-48.72162250939348
0.09647290640394088,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,15.369685916028363,-9.168461709596441,-51.19992611632988
0.1004926108374384,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,11.740444125689098,-6.683790835611576,-53.451861101063415
0.10451231527093595,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,8.216956274911231,-4.1060219927383175,-55.35720983903348
0.10853201970443348,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,5.02391371978817,-1.6212152507966815,-56.87583163175908
0.11255172413793102,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,2.3262636466059323,0.613630795143024,-58.04375338189367
0.11657142857142855,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,0.21285583008365103,2.5046258469091978,-58.95152875907663
0.12059113300492609,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,-1.3177304341967433,4.038588380609541,-59.715869379097846
0.12461083743842362,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,-2.364071434042361,5.277111976051309,-60.45221906612809
0.12863054187192116,0.0,0.0,0.0,-6.956691770331632e-05,0.0004215305148169918,-0.005234474883527117,-3.110434496862635,6.327587336685848,-61.25161970359704
