time,low_ax,low_ay,low_az,high_ax,high_ay,high_az,pitch,roll,yaw,Gx,Gy,Gz,imu_vibration,velX,velY,velZ,posX,posY,posZ,yaw_deg,pitch_deg,roll_deg,Ax_filt,Ay_filt,Az_filt
0.0,-0.1578192,-0.7803936000000005,-3.5246288,6.5040640000000005,0.1530368,-0.9182208,63.97829,0.12577,-31.288753,-6.16,1.19,-2.03,0.0,0.0,0.0,0.0,0.18197844233779487,3.53191072102668,3.407708917863665,0.0,0.0,-0.0,-0.14765343777491594,-0.7716820295832315,-3.5526777963780756
0.0012515644555694,-0.167384,-0.7803936000000005,-3.5246288,6.5040640000000005,0.2295552,-0.9947392,64.221708,0.751246,-30.873889,-6.02,0.98,-2.03,1.0,-0.00018500139939650362,-0.001006627557906371,-0.01671760561317007,0.181978326567207,3.5319100910970445,3.4076984562831814,-0.11071112208391355,-0.04454131724748162,-0.5187554061181313,-0.14908704230002837,-0.7724345868687136,-3.5543874865439173
0.0025031289111389,-0.215208,-0.7803936000000005,-3.5294112000000006,6.5805824,0.2295552,-1.147776,64.317159,1.123076,-30.860547,-4.13,0.98,-1.96,0.0,-0.0003701350558037562,-0.0020538537842033,-0.03342823091808403,0.18197797917267935,3.531908175902212,3.4076670759098824,-0.2211296903309718,-0.08998058674558962,-1.0345027779315683,-0.1505235134988314,-0.773238829074648,-3.556082440064626
0.0037546933667083,-0.2247728,-0.7803936000000005,-3.5389760000000003,6.6571008,0.2295552,-0.9947392,64.346322,1.743042,-30.522314,-2.94,1.05,-2.03,1.0,-0.0005553472676682966,-0.0031414619045507246,-0.05013154031292605,0.18197740002228918,3.5319049247659864,3.4076147856900882,-0.3313087661529848,-0.136106909920348,-1.5473020570366451,-0.1519629087891728,-0.7740952897461874,-3.5577582386789985
0.0050062578222778,-0.1960784,-0.7756112,-3.5246288,6.5805824,0.1530368,-0.9182208,64.495326,1.951435,-30.497243,-3.85,1.05,-1.89,0.0,-0.0007406034067318046,-0.004269237369022212,-0.06682719547356633,0.18197658903938907,3.5319002872820855,3.4075415949918493,-0.4413008666656758,-0.18269399794237706,-2.0572160910345167,-0.15340543036247128,-0.7750044031019814,-3.5594103002407533
0.0062578222778473,-0.1530368,-0.7756112,-3.5198464,6.5040640000000005,0.0765184,-0.9947392,64.34013,2.541241,-30.210796,-5.6,0.91,-2.03,1.0,-0.000925889367384495,-0.005436967708625964,-0.08351485488831024,0.1819755461778283,3.5318942133114484,3.407447513608644,-0.5511577451685428,-0.22950003860903925,-2.5643102505037123,-0.1548514356465606,-0.7759664979559198,-3.561033880821339
0.0075093867334167,-0.1004304,-0.7756112,-3.5054992000000005,6.5040640000000005,-0.0765184,-1.0712576,64.352689,2.846772,-30.099017,-8.75,0.63,-1.89,0.0,-0.0011112130345032971,-0.006644442338619385,-0.10019417341072036,0.18197427139534902,3.5318866529797543,3.4073325517636506,-0.660930165168144,-0.2762675950911118,-3.0686520213952444,-0.15630144723413075,-0.7769817915882803,-3.5626240771225
0.0087609511889862,-0.0860832,-0.7756112,-3.5102816000000003,6.5040640000000005,0.0765184,-0.9947392,64.247918,3.015293,-29.904475,-11.41,0.56,-2.03,1.0,-0.0012966057658563178,-0.00789145230759192,-0.11686480183296581,0.18197276462513604,3.53187755667522,3.407196720114562,-0.7706676680564699,-0.3227235380549028,-3.570310574939376,-0.15775616248264054,-0.7780503835926399,-3.564175829262544
0.0100125156445556,-0.1147776,-0.7756112,-3.515064,6.5040640000000005,0.1530368,-1.0712576,64.335304,2.908464,-29.795356,-11.97,0.63,-1.89,0.0,-0.0014821238853801903,-0.009177789991413034,-0.1335263864820676,0.18197102574550447,3.5318668750467475,3.4070400297589205,-0.8804183346121882,-0.3685790126056775,-4.06935631590245,-0.1592164631497222,-0.779172249721382,-3.565683924027794
0.0112640801001251,-0.1578192,-0.7803936000000005,-3.5246288,6.5805824,0.1530368,-1.147776,64.678766,2.547881,-30.00022,-11.13,0.49,-1.89,1.0,-0.0016678501838279878,-0.010503248731115114,-0.15017856884131714,0.18196905454771398,3.5318545590024906,3.4068624922399446,-0.9902285405506976,-0.41352944142509773,-4.565860408389998,-0.16068342539865296,-0.7803472357450301,-3.567142998662337
0.0125156445556946,-0.1865136,-0.7756112,-3.5198464,6.4275456,0.1530368,-0.9182208,64.815349,2.512453,-29.995941,-10.92,0.56,-1.82,0.0,-0.0018538954232174194,-0.011867622413627757,-0.16682098519901448,0.1819668507019023,3.531840559708908,3.4066641195528105,-1.1001427064214355,-0.45725456544003296,-5.059894277017365,-0.16215833030044183,-0.7815750513338432,-3.5685475452195727
0.013767209011264,-0.2199904,-0.7756112,-3.5246288,6.6571008,0.382592,-0.9947392,65.170487,2.787812,-30.013683,-10.08,0.42,-1.75,1.0,-0.002040399841120423,-0.013270704994063293,-0.18345326632650263,0.18196441372113614,3.53182482859038,3.4064449241513555,-1.2102030422507537,-0.49941852335841125,-5.551529080616891,-0.16364267470273086,-0.7828552639666008,-3.5698919154584843
