time,low_ax,low_ay,low_az,high_ax,high_ay,high_az,pitch,roll,yaw,Gx,Gy,Gz,imu_vibration,velX,velY,velZ,posX,posY,posZ,yaw_deg,pitch_deg,roll_deg,Ax_filt,Ay_filt,Az_filt
0.48185231539424284,-13.714647,2.550107,5.679688,-0.218624,0.452864,0.07808,-18.072109,41.035489,-0.122344,-1.47,-20.16,13.44,0.0,0.2888931381292535,-2.7191754994085753,-3.3950748532985826,0.009395014312610231,1.560758103877728,3.014370177056275,-178.98279693685393,-19.338862103735618,5.964823639076966,-6.752786729526723,8.788089765300006,1.5427333046304297
0.4831038798498123,-12.871076,2.048399,5.764322,-0.203008,0.296704,0.085888,-18.225113,41.075641,-0.158738,20.51,5.32,-7.91,0.0,0.2963194251117017,-2.730036893250978,-3.4039556429854176,0.009761229934162768,1.5573480836069773,3.010115464605534,-178.83022850793822,-19.287799791594523,6.875998040708601,-6.663165567853217,8.428668332923564,1.5641795442718711
0.48435544430538174,-12.109491,1.71362,5.633809,-0.226432,0.179584,0.007808,-17.903631,41.648165,-0.092532,48.720001,27.440001,-13.72,0.0,0.30364714174152774,-2.740485671373904,-3.412965071009032,0.010136678348964534,1.5539247278093398,3.0058495567744985,-178.67681787100966,-19.22924947323493,7.799278726645877,-6.568831470670964,8.070799924677111,1.5843931449509692
0.4856070087609512,-11.024522,1.290718,5.080032,-0.265472,0.070272,-0.203008,-17.570778,42.236496,0.095165,82.949997,45.43,-10.71,0.0,0.3108698935944463,-2.7505236944886575,-3.4220965019784666,0.010521232188348746,1.5504885517355835,3.0015722967163088,-178.5226677577505,-19.163011938852826,8.735216989710215,-6.4699408209055305,7.714923732243952,1.603323065843125
0.48685857321652065,-9.932611,0.847835,4.102629,-0.281088,-0.0,-0.23424,-17.292,42.946738,0.320087,90.300003,33.740002,-1.61,0.0,0.31798149886884997,-2.7601534758786697,-3.4313432845308327,0.010914756213669954,1.5470400678993086,2.9972835358987187,-178.36788548006942,-19.088880184063743,9.684408811033832,-6.366659230745473,7.361467226187881,1.620923693780257
0.4881101376720901,-9.218198,0.52893,3.343427,-0.320128,-0.0,-0.31232,-17.156902,43.617754,0.484015,70.419998,11.13,4.62,0.0,0.3249760013221288,-2.7693781676654776,-3.4406987629329584,0.011317107590510366,1.5435797852688053,2.9929831341168263,-178.21258410633723,-19.006638178968874,10.6474944007361,-6.259161060072812,7.010845292334669,1.637154880298749
0.4893617021276596,-8.628796,0.159122,2.587827,-0.327936,0.023424,-0.281088,-17.208175,44.108145,0.527181,45.220001,-17.08,3.85,0.0,0.3318476824274154,-2.7782015461242713,-3.4501562876914655,0.011728136178588946,1.5401082084766964,2.9886709594919045,-178.056883783474,-18.91605964272407,11.625157691264972,-6.147628884851664,6.663459438635637,1.651981943055576
0.49061326658322907,-8.251336,-0.163276,2.305335,-0.366976,0.007808,-0.132736,-17.549649,44.917981,0.149415,39.549999,-35.349998,-6.93,0.0,0.3385910727235489,-2.7866279961983507,-3.459709225283,0.012147684836380533,1.5366258370484596,2.9843468884575026,-177.9009132059679,-18.816906865754966,12.618125798051492,-6.032252924306066,6.319697072930371,1.665375639472003
0.4918648310387985,-7.84227,-0.431519,2.5181,-0.359168,-0.03904,-0.015616,-17.607359,45.210678,-0.208109,38.919998,-38.220001,-18.48,0.0,0.34520096233793224,-2.794662495357071,-3.4693509671125984,0.01257558973942276,1.5331331646507402,2.9800108057338512,-177.74481123435746,-18.70892961628231,13.627168445556848,-5.913230434181207,5.979930851818083,1.6773121206817734
0.493116395494368,-7.117342,-0.586086,2.99377,-0.31232,-0.179584,0.023424,-17.657614,45.671967,-0.593756,38.919998,-32.689999,-28.280001,0.0,0.3516724106676866,-2.8023105969363957,-3.4790749378061165,0.013011680711266072,1.5296306783601938,2.9756626042914736,-177.58872866800195,-18.59186415976568,14.653097338940427,-5.790765071544332,5.644518100576913,1.68777287201057
0.49436795994993743,-6.40248,-0.504262,3.394343,-0.265472,-0.1952,-0.0,-17.630973,46.066306,-0.933923,33.880001,-20.23,-31.639999,0.0,0.3580007552105332,-2.8095784130942523,-3.4888746029447297,0.013455781566008386,1.5261188579534162,2.971302185304771,-177.4328301785511,-18.465432415006383,15.696765448111604,-5.665066235509581,5.313800303658018,1.6967446428861956
0.4956195244055069,-5.818369,-0.508248,3.47802,-0.320128,-0.27328,-0.054656,-17.518565,46.429413,-1.232182,38.009998,-9.87,-34.369999,0.0,0.36418161954447303,-2.8164725975036173,-3.4987434763561467,0.013907710461349438,1.5225981752183737,2.9669294580961973,-177.2772964104999,-18.32934127011631,16.759066164637886,-5.5363483883805005,4.988102664528357,1.7042193655654991
0.49687108886107634,-4.968815,-0.565772,3.42742,-0.296704,-0.359168,-0.062464,-17.371554,46.865946,-1.491697,36.959999,-6.51,-30.799999,0.0,0.3702109204646713,-2.823000327894216,-3.5086751270867818,0.014367280261104842,1.5190690932875865,2.962544340071515,-177.1223262536126,-18.183282083557028,17.840932292112427,-5.404830362475538,4.667733732604994,1.7101940599295056
